,smiles,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
5361,CC12CCC3C(CCC4=CC(=O)C=CC43C)C1CCC(=O)O2,0,0,0,0,0,0,0,0,-1,-1,-1
5362,CN(C)Cc1c(C(O)=NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12,0,0,0,0,0,0,0,-1,0,0,0
5363,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,0,0,0,0,0,0,0,0,0,-1,0
5364,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC,0,0,0,0,0,0,0,0,-1,-1,0
5365,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C.CNC[C@H](O)c1cccc(O)c1.Cl,0,0,0,0,0,0,0,0,0,0,1
5366,Br.CCCN(CCC)C1CCc2cccc(O)c2C1,0,0,0,0,0,0,0,-1,0,0,0
5367,O=C(Cl)c1cccc(C(=O)Cl)c1,0,0,0,0,0,0,0,0,-1,-1,0
5368,CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(=O)O)C1OC(CC)(C2CCC(O)(CC)C(C)O2)CC1C,0,0,0,0,0,0,0,0,1,1,0
5369,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)N=C(O)CCC(=O)O,0,0,0,0,0,0,0,-1,0,0,0
5370,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,0,-1,0,0,0,0,0,0,0,0,0
5371,OCc1cccc(Oc2ccccc2)c1,0,0,0,0,0,0,0,0,0,-1,0
5372,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N=C(C)O)CC2,-1,0,-1,-1,1,-1,0,-1,0,0,0
5373,COC(=O)c1cc(Cl)c(N=C(C)O)cc1OC,0,0,0,0,0,0,0,0,0,0,0
5374,CCCn1c(=O)c(C)cn2[nH]c(=N)nc12,0,0,0,0,0,0,0,-1,0,0,0
5375,CC(C)Cc1sc(=N)[nH]c1-c1ccc(P(=O)(O)O)o1,0,0,0,0,0,0,0,-1,0,0,0
5376,O=C(O)CCCCCCC(=O)O,0,0,0,0,0,0,0,0,-1,-1,0
5377,CCCCN1C(=O)c2ccccc2C1=O,0,0,0,0,0,0,0,0,-1,-1,0
5378,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1.O=C(O)C(=O)O,-1,0,0,0,0,0,0,0,0,0,0
5379,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0
5380,CC(=O)OCC(O)=NCCCOc1cccc(CN2CCCCC2)c1.Cl,-1,0,0,0,0,0,0,-1,0,0,0
5381,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,-1,0,0,0,-1,-1,0,-1,0,0,0
5382,CCCCOC(=O)n1cc(C(O)=NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,0,-1,0,0,0,0,0,0,0,0,0
5383,Cc1ccc([N+](=O)[O-])c(C)c1,0,0,0,0,0,0,0,0,-1,-1,0
5384,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,0,0,0,0,0,0,0,0,1,1,0
5385,O=C(c1ccc(F)cc1)C1CCN(CCn2c(S)nc3ccccc3c2=O)CC1,0,0,0,0,0,0,0,0,0,0,0
5386,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0,1,-1,0,0,0,-1,0,0,0
5387,O=C(O)C(c1ccccc1)(c1ccccc1)c1ccccc1.OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,0,0,0,0,0,0,0,-1,0,0,0
5388,CC(C)[N+](C)(CCC(C(=N)O)(c1ccccc1)c1ccccc1)C(C)C,0,0,0,-1,0,0,0,0,-1,-1,0
5389,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0,0,0,0,0,0,0,-1,-1,-1,0
5390,COCC(O)=Nc1cc(Sc2ccccc2)ccc1N=C(N=C(O)OC)N=C(O)OC,0,0,0,0,0,0,0,0,-1,1,0
5391,CCC(C(O)=NC(=O)N=C(C)O)c1ccccc1,0,0,0,0,0,0,0,0,-1,-1,0
5392,CCN(CC)C(=O)CN=C(O)c1cc(OC)c(OC)c(OC)c1,0,0,1,0,0,0,0,0,0,0,0
5393,CCCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1,0,0,0,0,0,0,0,-1,0,0,0
5394,C=C(C)C(=O)OCCCCCCCCCCCC,0,0,0,0,0,0,0,0,-1,-1,0
5395,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(=N)[nH]1,0,0,0,0,0,0,0,0,-1,-1,0
5396,C=CCN1C(=O)OC(C)C1=O,0,0,1,0,0,0,0,0,0,0,0
5397,CC(C)NCC(O)c1ccc2ccccc2c1.Cl,-1,0,0,0,0,0,0,-1,0,0,0
5398,CC(C)(C)NC(O)=N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(O)=N[C@@H](CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,0,0,0,0,0,0,0,-1,0,0,0
5399,COc1nc(C)nc(Cl)c1NC1=NCCN1.Cl,0,0,0,0,0,0,0,-1,0,0,0
5400,CCC(C)C1(N=C(C)O)CCN(C(CCc2ccccc2)C(O)=NC(Cc2cc(F)cc(F)c2)C(O)C2CC(Oc3ccccc3)C[NH2+]2)C1=O,0,1,0,0,0,0,0,0,0,0,0
5401,CC(C)C[C@H](N=C(O)C[C@H](O)[C@H](CC1CCCCC1)N=C(O)[C@H](CCC(=N)[O-])N(C)C(=O)[C@@H](N=C(O)[C@H](C)O)C(C)C)C(O)=N[C@@H](C)C(=O)N(C)[C@H](CC1CCCCC1)C(=O)O,0,1,0,0,0,0,0,0,0,0,0
5402,COC(=O)C1(c2ccc(F)cc2)CCCNC1,0,0,0,0,0,0,-1,0,0,0,0
5403,OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CCCCC1,0,0,0,-1,0,0,0,0,0,0,0
5404,CC(O)=Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,0,0,0,0,0,0,0,0,-1,-1,0
5405,COc1cccc(C(O)=NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,0,0,0,0,0,0,0,0,0,-1,0
5406,CN(C)c1ccc(N)cc1,0,0,0,0,0,0,0,0,1,-1,0
5407,CC(=O)O.CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cccc3c2OCC3)C1,0,0,1,0,0,0,0,0,0,0,0
5408,CN(C(=O)c1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@@H]1N1CCCC1,0,0,0,0,0,0,0,-1,0,0,0
5409,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,0,0,0,0,0,0,0,-1,0,0,0
5410,CN1C(=N)NC2(CC(C)(C)Oc3ccc(-c4cccc(F)c4)cc32)C1=O,0,1,0,0,0,0,0,0,0,0,0
5411,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)[C@H](N)c3ccccc3)[C@H]2SC1.O.O,0,0,-1,0,0,0,0,0,0,0,0
5412,CNCCN(C)Cc1c[nH]nc1-c1ccc(O[C@H]2C[C@H](OCCC3CCOCC3)C2)cc1,0,0,0,0,0,0,0,-1,0,0,0
5413,O=C(O)Cc1cccnc1C(=O)O,0,0,0,0,0,0,0,-1,0,0,0
5414,Cc1ncsc1CCO,0,0,0,0,0,0,0,0,-1,-1,0
5415,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,0,0,1,0,0,0,0,0,0,0,0
5416,CC(=O)N1CCC(OC(=O)C2CC3(C[NH2+]2)C(O)=Nc2ccccc23)CC1,0,-1,0,0,0,0,0,0,0,0,0
5417,CN1CCC(CN=c2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3[nH]2)CC1,0,0,0,1,0,0,0,-1,0,0,0
5418,c1ccc(COCCCc2cnc[nH]2)cc1,0,0,0,0,0,0,0,-1,0,0,0
5419,c1ccc2c(c1)-c1cccc3cccc-2c13,0,0,0,0,0,0,0,0,1,-1,0
5420,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,-1,0,0,-1,0,0,0,-1,0,0,0
5421,c1ccc(-c2ccc(-n3cnnn3)cc2)cc1,0,0,0,0,0,0,-1,0,0,0,0
5422,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,0,0,0,0,0,0,0,0,-1,1,0
5423,CCOC(=O)C(C)Oc1cccc2c(=O)n(CC(O)=Nc3ccc4c(c3)OCCO4)ccc12,0,0,0,0,0,0,0,-1,0,0,0
5424,CC(C)c1cccc(C[NH2+]CC(O)C2COCCCCCN=C(O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(O)=N2)c1,0,1,0,0,0,0,0,0,0,0,0
5425,C=CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,0,0,0,0,0,0,0,0,1,-1,0
5426,O=C1c2ccccc2S(=O)(=O)N1C1CCCN=C1O,0,0,1,0,0,0,0,0,0,0,0
5427,O=C(Nc1ccc(Cl)nc1)c1ccc(Cl)cc1,0,0,0,0,0,0,0,-1,0,0,0
5428,ClC(Cl)c1ccccc1,0,0,0,0,0,0,0,0,-1,-1,0
5429,CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,0,0,0,0,0,0,0,0,-1,-1,0
5430,CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)[C@]2(C(=O)CCl)O1,0,0,0,0,0,0,0,-1,0,0,0
5431,CC1(C)OCC(COC(=O)CCc2ccc(OCC(O)CNCCN=C(O)N3CCOCC3)cc2)O1,0,0,0,0,0,0,0,0,-1,-1,0
5432,O1[As]2O[As]1O2,0,0,0,-1,1,-1,0,0,0,0,0
5433,CCCNC(C)(C)C(O)=Nc1ccccc1C,-1,0,0,0,0,0,0,0,0,0,0
5434,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,0,1,0,0,0,0,0,0,0,0
5435,COC(COCc1ccc(F)cc1)CC(O)C(COc1cc(F)cc(F)c1)N=C(O)c1cc(C(O)=NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,0,-1,0,0,0,0,0,0,0,0,0
5436,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,-1,0,0,0,0,0,0,-1,-1,-1,0
5437,N=C1NC2(c3cccc(-c4cncnc4)c3)CCCCC2O1,0,-1,0,0,0,0,0,0,0,0,0
5438,CC1(C)S[C@@H]2[C@H](N=C(O)C(Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,0,-1,0,0,0,0,0,0,0,0
5439,COc1ccc(-n2nc3c4c([nH]cc-3c2=O)CCCCC4)cc1,0,0,0,0,0,0,0,-1,0,0,0
5440,CC(O)=NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(CC(C)C)c2)CCCCC1,0,-1,0,0,0,0,0,0,0,0,0
5441,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,0,0,1,0,0,0,0,0,-1,1,0
5442,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N=C(O)Cc3ccccc3)C2SC1,0,0,0,0,0,0,0,0,-1,-1,0
5443,CO[C@@H]1[C@@H](OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)[C@@H](CC=O)C[C@@H](C)[C@@H](OC2CCC(N(C)C)C(C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,-1,0,0,0,0,0,0,0,0,0,0
5444,C=CCCl,0,0,0,0,0,0,0,0,-1,-1,0
5445,N=C(O)N=C(O)Cc1ccccc1,0,0,1,-1,0,0,0,-1,-1,-1,0
5446,O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.c1cc(CN2CCCCC2)cc(OCCCN=c2[nH]c3ccccc3s2)c1,0,0,1,0,0,0,0,-1,0,0,0
5447,Nc1ccc(C(=O)O)c(O)c1,-1,0,-1,0,-1,1,0,0,-1,-1,-1
5448,COc1cccc(C[NH2+]CC(O)C(Cc2cc(F)cc(F)c2)N=C(O)C(C)N2CCC(CC(C)C)C2=O)c1,0,1,0,0,0,0,0,0,0,0,0
5449,CN1C(=N)N[C@](c2ccc(OC(F)F)cc2)(c2cccc(OCCC(F)F)c2)C1=O,0,1,0,0,0,0,0,0,0,0,0
5450,C[C@@H](Oc1c(Cl)cccc1Cl)C1=NCCN1,0,0,0,0,0,0,0,-1,0,0,0
5451,Cc1cccc2c1Oc1ccccc1C1(O)CCN(C)CC21,0,0,1,0,0,0,0,0,0,0,0
5452,CC(C)[C@H]([NH3+])C(=O)OCCOCn1cnc2c(O)nc(=N)[nH]c21,0,0,0,-1,0,0,0,0,0,0,0
5453,O=S(=O)(Nc1ccccc1Cl)c1ccc(N=C(O)c2ccccn2)cc1Cl,0,0,0,0,0,0,0,-1,0,0,0
5454,C[C@@H](N)[C@H]1CC[C@H](C(=O)N=c2cc[nH]cc2)CC1,0,0,0,0,0,0,0,-1,0,0,0
5455,CN(C)c1nc(N)c(C(O)=Nc2cccnc2)nc1Cl,0,0,0,0,0,0,0,-1,0,0,0
5456,N=C(O)CC[C@@H]1N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(O)=N[C@H](CCCNC(=N)N)C(O)=NCC(=N)O)N=C(O)[C@H](CC(=N)O)N=C1O,0,0,0,0,0,0,0,-1,0,0,0
5457,CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,0,0,0,0,0,0,0,0,-1,-1,0
5458,Brc1ccc(NC2C3CC4CC(C3)CC2C4)cc1,0,0,0,0,0,0,0,-1,0,0,0
5459,CN(C)c1cc(N=C(O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(=N)O)=C(O)C3(O)C(=O)C1=C2O,0,0,0,0,0,0,0,0,0,0,1
5460,CC(O)=Nc1c(Cl)cc(CNC(=N)N=C(O)Cn2ccc3cc(C#[NH+])ccc32)cc1Cl,0,1,0,0,0,0,0,0,0,0,0
5461,OC(=NC1c2ccccc2-c2ccccc21)N=C(O)c1c(F)cccc1Cl,0,0,0,0,0,0,0,-1,0,0,0
5462,N#Cc1ccccn1,0,0,0,0,0,0,0,0,-1,-1,0
5463,CN(C)C1CCc2[nH]c3ccccc3c2C1,0,0,1,0,0,0,0,0,0,0,0
5464,CON=C(C([O-])=NC1C(=O)N2C(C(=O)O)=C(COC(=N)O)CSC12)c1ccco1,0,0,0,0,0,0,0,0,0,0,1
5465,Cc1ccc(-n2sc(=O)n(Cc3ccc(F)cc3)c2=O)cc1,0,0,0,0,0,0,0,-1,0,0,0
5466,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,1,0,0,-1,1,-1,0,0,0,0,0
5467,CCS[C@]1(SC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0,1,0,0,0,0,0,0,0,0
5468,Cc1c(C(O)=NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,-1,0,0,0,0,0,0,-1,1,0,0
5469,CC1(C)Cc2cccc(N)c2O1,0,0,0,0,0,0,0,0,-1,-1,0
5470,O=C(/C=C/c1ccc(O)c2c1[C@@H](C(=O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)[C@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,0,0,0,0,0,0,0,-1,0,0,0
5471,Cc1ccc2ccc3cccc4ccc1c2c34,0,0,0,0,0,0,0,0,1,-1,0
5472,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,0,0,0,0,0,0,0,-1,1,0,0
5473,C=CC(=C)CCCC(C)(C)OC(C)=O,0,0,0,0,0,0,0,0,-1,-1,0
5474,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1,0,0,0,0,0,0,0,0,1,-1,0
5475,Cl.N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,0,0,0,0,-1,-1,0,0,0,0,0
5476,O=C(C1C[NH2+]CC12CCCc1cc(Br)ccc12)N1CCC(c2ccccc2)CC1c1ccccc1,0,1,0,0,0,0,0,0,0,0,0
5477,OCCOC(O)=NCc1ccccc1,0,0,1,0,0,0,0,-1,0,0,0
5478,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,0,0,0,0,0,0,0,0,0,1,0
5479,Cc1cccc(C)c1N=C(O)CN(CC(=O)O)CC(=O)O,0,0,0,0,0,0,0,0,-1,-1,0
5480,COc1ccc(C#N)cc1,0,0,0,0,0,0,0,0,0,0,0
5481,CCNc1cc(C(O)=N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)cc2c1CCCS(=O)(=O)N2C,0,1,0,0,0,0,0,0,0,0,0
5482,Cc1nc[nH]c1-c1ccc(Cl)cc1,0,0,0,0,0,0,0,-1,0,0,0
5483,C=CC(=O)OCCCCCC,0,0,0,0,0,0,0,0,-1,-1,0
5484,CC(C)=CCOc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1,0,0,0,0,0,0,0,0,1,1,0
5485,CN(C)C(=O)n1nnnc1Cc1ccc(-c2ccccc2)cc1,0,0,0,0,0,0,0,-1,0,0,0
5486,CC(C)(O)c1cccc(CNC2CS(=O)(=O)CC(Cc3cc(F)c([NH3+])c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)c1,0,1,0,0,0,0,0,0,0,0,0
5487,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1.Cl,-1,0,0,0,0,0,0,-1,0,0,0
5488,C/C=C/C=C/C1OC(O)(C(CC)C(O)=NC/C=C/C=C(\C)C(OC)C(C)C2OC(/C=C/C=C/C=C(\C)C(=O)c3c(O)n(C)ccc3=O)C(O)C2O)C(O)C(OC2OC(C)C(OC3OC(C)C(OC)C(O)C3OC)C(OC)C2O)C1(C)C,0,0,-1,0,0,0,0,0,0,0,0
5489,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N=C(O)CSc3ccncc3)C2SC1,0,0,0,0,0,0,0,0,-1,-1,0
5490,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,0,0,0,-1,0,0,0,0,-1,-1,0
5491,CC(O)=Nc1ccc(Nc2ccccc2)cc1,0,0,0,0,0,0,-1,0,0,0,0
5492,N=C1NC(c2ccncc2)(c2cccc(-c3cccnc3)c2)C2=NCCCN12,0,-1,0,0,0,0,0,0,0,0,0
5493,COC(=O)CCCC(=O)O,0,0,0,0,0,0,0,0,0,-1,0
5494,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[n-]n2)cc1,0,0,0,-1,0,0,0,0,0,0,0
5495,C=COCC(C)C,0,0,0,0,0,0,0,0,0,-1,0
5496,CC1COc2ccccc2N1C(=O)C(Cl)Cl,0,0,0,0,0,0,0,0,0,1,0
5497,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,0,0,0,0,0,0,0,-1,0,0,0
5498,COc1ccc(C[C@H](N)C(O)=NC2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,0,0,-1,0,0,0,0,0,0,0,0
5499,OCCCc1cccnc1,0,0,0,0,0,0,0,0,0,0,0
5500,CCCS(=O)(=O)N(C)c1cc2cc(c1)C(O)=NC(C(O)CNC1(c3cccc(C(C)C)c3)CC1)Cc1cccc(c1)OCCCC[NH2+]2,0,1,0,0,0,0,0,0,0,0,0
5501,CC(CN1CC(=O)N=C(O)C1)N1CC(=O)N=C(O)C1,0,0,0,0,0,0,0,0,-1,0,1
5502,CCn1ccc(=O)c(O)c1C,0,0,1,0,0,0,0,0,0,0,0
5503,CC[NH+](CC)C(C)CN1c2ccccc2Sc2ccccc21,0,0,0,-1,0,0,0,0,0,0,0
5504,COC(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c1ccc(C)cc1,0,0,0,0,0,0,0,-1,0,0,0
5505,COc1cc(CCN)c(OC)cc1Br,0,0,0,0,0,0,0,0,0,-1,0
5506,CSCC[C@@H](N)C(=O)O,0,0,0,0,0,0,0,-1,0,0,0
5507,Nc1ccc([N+](=O)[O-])cc1Cl,0,0,0,0,0,0,0,0,0,0,0
5508,Nc1ccc(N)cc1,0,0,0,0,0,0,0,0,1,-1,0
5509,CCCOc1cccc(CN2CCC3(C[NH2+]S(=O)(=O)N3c3cccc(F)c3)CC2C)c1,0,-1,0,0,0,0,0,0,0,0,0
5510,CC(C)CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0,0,0,0,0,0,0,0,-1,-1,0
5511,O=[N+]([O-])c1ccc2c(c1)C(c1ccccc1Cl)=NCC(O)=N2,0,0,1,-1,1,-1,0,0,0,0,1
5512,CC(=O)C(Cl)C(=O)N(C)C,0,0,0,0,0,0,0,0,-1,-1,0
5513,CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(=N)[nH]1,0,0,-1,0,0,0,0,0,0,0,0
5514,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1.Cl,-1,0,0,0,0,0,0,0,0,0,0
5515,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,0,0,0,0,0,0,0,0,0,1,0
5516,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,-1,0,0,0,0,0,0,-1,0,0,0
5517,CNCCC=C1c2ccccc2C(C)(C)c2ccccc21,0,0,1,0,0,0,0,0,0,0,0
5518,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2ccc(F)cc2nc1-c1ccccn1,0,0,0,0,0,0,0,-1,0,0,0
5519,C1CCc2nnnn2CC1,-1,0,1,0,0,0,0,-1,-1,-1,0
5520,CCC(CC(O)=NCCC1CCNC1)n1c(=[NH2+])[nH]c2cc(Cl)ccc21,0,-1,0,0,0,0,0,0,0,0,0
5521,CCC(C)OC(=O)c1ccc(O)cc1,0,0,0,0,0,0,0,0,0,-1,0
5522,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl,1,0,0,0,0,0,0,-1,0,0,0
5523,CN1C(C(O)=Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O,0,0,0,0,0,0,0,0,1,-1,0
5524,CN=C(O)c1ccccc1N=c1[nH]c(Nc2ccc3c(c2OC)CCC[C@H](N2CCN(CCO)CC2)C3)ncc1Cl,0,0,0,0,0,0,0,-1,0,0,0
5525,C=C(C)C(=O)OCCC(C)OC(=O)C(=C)C,0,0,0,0,0,0,0,0,0,-1,0
5526,COCc1nnc(-c2ccc[n+]([O-])c2)n1-c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12,0,0,0,0,0,0,0,0,-1,-1,0
5527,N#Cc1ccc(CN=C(O)N2CCOCC2)cc1,0,0,0,0,0,0,1,0,0,0,0
5528,CCC(C)C(=O)O,0,0,0,0,0,0,0,0,-1,-1,0
5529,Cn1cccc1,0,0,0,0,0,0,0,0,0,0,0
5530,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1,0,0,0,0,1,-1,0,0,0,0,0
5531,Oc1nc2ccccc2o1,0,0,0,0,0,0,0,0,-1,-1,0
5532,Cc1cnc(C(=O)O)c[n+]1[O-],-1,0,0,0,0,0,0,-1,-1,-1,-1
5533,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,0,0,0,0,0,0,0,-1,0,0,0
5534,O.O.O.O.O.O=S([O-])([O-])=S.[Na+].[Na+],0,0,0,0,0,0,0,0,0,0,-1
5535,O=C(O)C1(C(=O)O)CCC1.[NH2-].[NH2-].[Pt],0,0,0,0,1,-1,0,0,0,0,0
5536,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0,0,0,0,0,0,0,0,1,-1,0
5537,[NH2+]=c1[nH]c2cc(Cl)ccc2n1CCCC(O)=NCCC1CCNC1,0,-1,0,0,0,0,0,0,0,0,0
5538,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2C2CC2)C(=O)[O-])=N1,0,-1,0,0,0,0,0,0,0,0,0
5539,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],0,0,0,0,0,0,0,-1,0,0,0
5540,CC1(c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)ccc2F)NC(=N)OCC1(F)F,0,-1,0,0,0,0,0,0,0,0,0
5541,C[NH2+]C[C@H](O)c1cccc(O)c1,0,0,0,-1,0,0,0,0,0,0,0
5542,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,0,0,0,0,0,0,0,0,1,0,0
5543,CCCCCCOC(=O)c1ccc(O)cc1,0,0,0,0,0,0,0,0,0,-1,0
5544,NC(=[NH2+])N=C(O)Cn1c(-c2ccccc2)ccc1-c1ccc(NC(=O)c2cccc(Br)c2)cc1,0,-1,0,0,0,0,0,0,0,0,0
5545,CC1CCCCC1NC(O)=Nc1ccccc1,0,0,0,0,0,0,0,0,1,-1,0
5546,CCC(=O)C1CC(C(C)C)CC=C1C,0,0,0,0,0,0,0,0,-1,-1,0
5547,CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,0,0,0,0,0,0,0,0,1,-1,-1
5548,C(#CCN1CCCC1)CN1CCCC1,0,0,0,0,0,0,0,-1,0,0,0
5549,OC(=Nc1ccc(Cl)c(Cl)c1)C1CC1,0,0,0,0,0,0,0,0,0,0,0
5550,CC(O)=Nc1nc(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1,0,0,0,0,0,0,0,-1,0,0,0
5551,OC1=NC(C(O)=NC2CC2c2ccccc2)CC1,0,0,1,0,0,0,0,0,-1,-1,0
5552,O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2,0,0,1,0,0,0,0,0,-1,-1,0
5553,Cl.OC1CNC1,0,0,0,0,0,0,-1,0,0,0,0
5554,CCC(Br)(CC)C(O)=NC(=N)O,0,0,1,0,0,0,0,0,-1,-1,0
